date,mean,median,lower_90,upper_90,lower_50,upper_50,estado,fecha_estimado
2020-06-21,0.9928719978349357,1.0037814032233465,0.69587219402974,1.2510263922321623,0.9318098959435923,1.0981888927622765,Chiapas,2020-06-30
2020-06-22,0.9927343896105367,1.0052111308727247,0.7030826096164811,1.269725571521236,0.9115664892377983,1.084250517530509,Chiapas,2020-06-30
2020-06-23,0.993321448779458,1.0055656576939282,0.6891726590845546,1.2725655556158542,0.9227364271333467,1.0967832035999285,Chiapas,2020-06-30
2020-06-24,0.9938787078257748,1.0044665460649504,0.6707431477990673,1.2651622250600187,0.9294662056783934,1.1123420310059748,Chiapas,2020-06-30
2020-06-25,0.9946318563332808,1.0057897881122955,0.6634282320549281,1.2744198376381408,0.921207320276606,1.1129605237194278,Chiapas,2020-06-30
2020-06-26,0.9948485591617781,1.0049902505508927,0.6653146220031463,1.292727653636236,0.9218859598469592,1.1202070764526513,Chiapas,2020-06-30
2020-06-27,0.9940794562779421,1.0052583796883139,0.6705438983334843,1.300976167412425,0.9034725678033576,1.103868489231849,Chiapas,2020-06-30
2020-03-21,1.1885024459195568,1.1395421638115466,0.9131420955491361,1.5218250085905705,1.0020756006007192,1.1911420114849236,Chihuahua,2020-06-30
2020-03-22,1.1885879759492588,1.1414119414806587,0.9211483512220062,1.5259776811715402,1.0086352952130961,1.1964158933626723,Chihuahua,2020-06-30
2020-03-23,1.1880008453807431,1.139164074672191,0.928129968614906,1.511470940401357,1.0044997490701293,1.1891156704852146,Chihuahua,2020-06-30
2020-03-24,1.1862626038495663,1.1404497499095267,0.9153974026238839,1.494891888399317,1.0261953683474978,1.2129634174234407,Chihuahua,2020-06-30
2020-03-25,1.1871296206172481,1.1407994853695733,0.9143508522261143,1.4915674672852022,1.0170036416763757,1.1987396214128663,Chihuahua,2020-06-30
2020-03-26,1.1854085847782936,1.1389936485002243,0.9133703734517009,1.486668791910229,1.0179103074453666,1.1994533287369937,Chihuahua,2020-06-30
2020-03-27,1.183593496248776,1.136465544637233,0.9069530705748171,1.4743639562406579,1.0061335144918544,1.187312866046412,Chihuahua,2020-06-30
2020-03-28,1.181437369888143,1.136185033061229,0.9127755817307284,1.4819455288616432,1.0058746889418215,1.1873987187564548,Chihuahua,2020-06-30
2020-03-29,1.1790748575894918,1.135349088827542,0.918107028563435,1.4832555461555144,1.0175262272922538,1.1958762289884979,Chihuahua,2020-06-30
2020-03-30,1.1770726673834453,1.1345129637727251,0.8911358615492602,1.4511306274658993,1.0120095843775823,1.1876827369881346,Chihuahua,2020-06-30
2020-03-31,1.1769364703331227,1.1329167615298683,0.9250307746221363,1.4698837069122752,1.015830981866484,1.191791402487653,Chihuahua,2020-06-30
2020-04-01,1.1756865258152047,1.1333873840599868,0.9403346887491557,1.4787987098976154,1.0094107733806088,1.1850584338912706,Chihuahua,2020-06-30
2020-04-02,1.1746010531935767,1.1302880064719774,0.9245643804268662,1.4509623037774964,1.0079120566163569,1.1776503404928798,Chihuahua,2020-06-30
2020-04-03,1.172350589148048,1.132918422484328,0.9316798141102675,1.4481652556974884,1.010606818459763,1.1798591541760526,Chihuahua,2020-06-30
2020-04-04,1.1692982204879605,1.128536944590436,0.9391778403667345,1.4578271550836537,1.0085482265705976,1.1761594401814834,Chihuahua,2020-06-30
2020-04-05,1.1666786428752371,1.1290467925781527,0.9330310620728853,1.4441482819033262,1.0160159594645013,1.1811688617014195,Chihuahua,2020-06-30
2020-04-06,1.1646603199571763,1.1278714204726081,0.9341386680676455,1.4404514148445684,1.0045314217029004,1.1666803009820172,Chihuahua,2020-06-30
2020-04-07,1.1623164940999395,1.1267963034030433,0.9296835318069218,1.4342450370162985,1.014565190435268,1.1756822713941049,Chihuahua,2020-06-30
2020-04-08,1.1600288255025213,1.124914444387196,0.9336895207505168,1.4356282427126896,1.0108875045222936,1.1681914909203999,Chihuahua,2020-06-30
2020-04-09,1.1570788613125969,1.1245441763476594,0.9394458150972324,1.4252960292930066,1.0030997668452388,1.156948771771054,Chihuahua,2020-06-30
2020-04-10,1.156236108065816,1.1202323250092476,0.9488875269662677,1.4313902656016428,1.017889063344052,1.1707240592022279,Chihuahua,2020-06-30
2020-04-11,1.155091421514744,1.121192348179193,0.9206707761810867,1.3891466267691617,1.008708987854766,1.1573618271174806,Chihuahua,2020-06-30
2020-04-12,1.153957494685927,1.1213023992299103,0.9443348948083012,1.3963413249564367,1.0145278285287171,1.1615382121079638,Chihuahua,2020-06-30
2020-04-13,1.1533863631266454,1.1206176685662628,0.9436531797986654,1.3950916726128575,1.0224632560868003,1.1712673490552001,Chihuahua,2020-06-30
2020-04-14,1.1519450650262235,1.119138611141362,0.9422262492135633,1.3984135503206998,1.0118681810745869,1.160993853078197,Chihuahua,2020-06-30
2020-04-15,1.148473596119611,1.1179103278061087,0.9421418739729656,1.3910320714305109,1.015132253838201,1.1624810342726308,Chihuahua,2020-06-30
2020-04-16,1.1444600960946034,1.1156672831214836,0.9395348808384649,1.3845801344253739,1.008302787282844,1.1524336938958606,Chihuahua,2020-06-30
2020-04-17,1.1417350987725003,1.1142052778275995,0.9369189004956736,1.370250049111573,1.0199924585414664,1.163270120029044,Chihuahua,2020-06-30
2020-04-18,1.1390897197554108,1.110432781180525,0.9489573089632521,1.3694857279982953,1.0244686972517956,1.1691182184593818,Chihuahua,2020-06-30
2020-04-19,1.1359061032520488,1.1078476029519733,0.9334308955706357,1.3448166372706802,1.008416256576875,1.1506386174600263,Chihuahua,2020-06-30
2020-04-20,1.130776368523375,1.1075884066027437,0.9391872868782767,1.3566484455508856,1.0091133241818846,1.1495419853085111,Chihuahua,2020-06-30
2020-04-21,1.1243672516673884,1.1021175082469905,0.9268831726577343,1.3435530402514597,1.0033318060558698,1.140639399064638,Chihuahua,2020-06-30
2020-04-22,1.118006929304905,1.0976838469073473,0.9268129833643137,1.3446874877027417,1.013130634116149,1.1508386165420441,Chihuahua,2020-06-30
2020-04-23,1.113606591530953,1.093583111728495,0.9327865090956465,1.3432378619938923,1.0078114917016,1.1396643211018136,Chihuahua,2020-06-30
2020-04-24,1.1074871827095418,1.090321375747672,0.9147339811408551,1.317718863515474,1.0150217179601895,1.1482910323821238,Chihuahua,2020-06-30
2020-04-25,1.1037923039608133,1.0873734826488484,0.9194294386715649,1.3204987170110818,1.0060507134651555,1.1383185934020452,Chihuahua,2020-06-30
2020-04-26,1.1018812115388399,1.0866439305434108,0.9240261726104719,1.307142623336354,1.0048628950848173,1.1338050507037267,Chihuahua,2020-06-30
2020-04-27,1.1008261606902967,1.0850515277998656,0.9245660278567153,1.314715481331403,1.0045804020209885,1.1351532047002424,Chihuahua,2020-06-30
2020-04-28,1.1014390076052947,1.08533842509142,0.9033574495197094,1.2868658049621609,1.011664488210486,1.138349459039,Chihuahua,2020-06-30
2020-04-29,1.102931656538848,1.087077377272346,0.9260766282012556,1.311737480913397,1.0099474928546268,1.135585307525484,Chihuahua,2020-06-30
2020-04-30,1.1044161851824212,1.0902761278561326,0.9214929638983881,1.2995102186491798,1.0129162785377972,1.1402229682997544,Chihuahua,2020-06-30
2020-05-01,1.1052567730159615,1.0888766507868337,0.9073129613095325,1.295026019825578,1.0140564387029187,1.138576318415756,Chihuahua,2020-06-30
2020-05-02,1.1038754375809368,1.089089549594743,0.9392821550107189,1.3166103400253042,1.0011130119885332,1.1252312260398218,Chihuahua,2020-06-30
2020-05-03,1.1016484408195217,1.086071524355911,0.9199260494697405,1.2944732293308543,1.0122230216137649,1.137369504947766,Chihuahua,2020-06-30
2020-05-04,1.1006761023734468,1.0843490877144333,0.9304235804407869,1.3068779003061726,1.0054593686612034,1.1266564528253802,Chihuahua,2020-06-30
2020-05-05,1.1010406216638287,1.0837195596259972,0.9267952643610861,1.2953436730465597,1.0025590451056026,1.1240210195367448,Chihuahua,2020-06-30
2020-05-06,1.1015826455407631,1.085724191135792,0.9173028952134327,1.2885135374336332,1.0057055049943702,1.1279601865938096,Chihuahua,2020-06-30
2020-05-07,1.1009186716987578,1.084251470465464,0.9054582563654393,1.278281044958031,1.0041797376454205,1.1256370702178826,Chihuahua,2020-06-30
2020-05-08,1.098807226520788,1.0827431091214996,0.9276035206957931,1.3039700733361945,1.0056704042848568,1.1246614906773473,Chihuahua,2020-06-30
2020-05-09,1.0984150417560001,1.0813683235715064,0.9185365614915117,1.2870095062177715,1.0007749307847993,1.1215118513869835,Chihuahua,2020-06-30
2020-05-10,1.0962139290008308,1.0802278189279462,0.9100725686852497,1.2853028638361497,1.0087883917624971,1.1292443033340014,Chihuahua,2020-06-30
2020-05-11,1.0965576743983534,1.080095672346262,0.9179895675972016,1.2868958484288149,1.0083468587251279,1.1266041306832433,Chihuahua,2020-06-30
2020-05-12,1.0957950518977766,1.0789783631687793,0.926108555866265,1.2985013981257716,1.0026281062772853,1.121213652065552,Chihuahua,2020-06-30
2020-05-13,1.094536422725938,1.0777393468227396,0.9175001528949084,1.2862027536285288,1.010977092001296,1.1294853495752188,Chihuahua,2020-06-30
2020-05-14,1.0911863535107287,1.0763380727078342,0.9015987459033082,1.2726506281975225,1.0085154571731487,1.1283537651540747,Chihuahua,2020-06-30
2020-05-15,1.0883280053938045,1.0747815179358526,0.9032842763804426,1.2708767921039543,1.0142007311367456,1.1351435335852151,Chihuahua,2020-06-30
2020-05-16,1.0851022896506022,1.0716800809274107,0.9027838486678386,1.2676887424297616,1.0009219456018383,1.1208847710804484,Chihuahua,2020-06-30
2020-05-17,1.0806007401613855,1.0682426016942146,0.9096866674700481,1.269648547067748,0.9993628005959572,1.1152201887042898,Chihuahua,2020-06-30
2020-05-18,1.0757865426344977,1.0641933885217028,0.9008614067739265,1.2549450775478486,1.0077286514338728,1.1258041567003763,Chihuahua,2020-06-30
2020-05-19,1.0700084563001435,1.0586541395671873,0.9107863744602156,1.2721295445353527,1.0059091372163607,1.121593937612151,Chihuahua,2020-06-30
2020-05-20,1.0643678178026013,1.055821013916235,0.8998189684883413,1.2488221901764005,0.9927125050579169,1.1081978683334264,Chihuahua,2020-06-30
2020-05-21,1.060221735565098,1.0534168950923202,0.8833907699852332,1.237217024255242,0.9898655150259091,1.1086986798520186,Chihuahua,2020-06-30
2020-05-22,1.0580165900855947,1.0526850651778856,0.8953163154464506,1.2458221025851244,0.9914872688092962,1.1094618378248131,Chihuahua,2020-06-30
2020-05-23,1.0578287404259843,1.053087930195952,0.8865188027700674,1.2383948287760833,0.9903507472470346,1.1102328409733027,Chihuahua,2020-06-30
2020-05-24,1.0595808917167187,1.0548889685470884,0.8834365223310005,1.2343882706499019,0.9966393332316266,1.1175600582430385,Chihuahua,2020-06-30
2020-05-25,1.0597759331064212,1.0550920045963905,0.9008504915699513,1.2525481024918368,0.9865908636065215,1.1087446619289523,Chihuahua,2020-06-30
2020-05-26,1.060821884241805,1.055049193697374,0.8809850902846221,1.2336584692479486,0.9854142077331689,1.103737038498075,Chihuahua,2020-06-30
2020-05-27,1.0641093735808458,1.0570501192417447,0.8964161904054064,1.2477889117787455,0.9946549789530179,1.1086892279144447,Chihuahua,2020-06-30
2020-05-28,1.0654044417857154,1.056820169083582,0.9093270731466269,1.2603131548958963,0.9948870969421912,1.111665503432286,Chihuahua,2020-06-30
2020-05-29,1.065700112511809,1.0560741684767343,0.9023984881611982,1.2514600889455,0.9896478903358387,1.1094147699368506,Chihuahua,2020-06-30
2020-05-30,1.0646452726314237,1.055967000024373,0.8949827473504671,1.2544009833885366,0.9861801774824239,1.1073560022912716,Chihuahua,2020-06-30
2020-05-31,1.062262678524476,1.053733775643185,0.8692824527637498,1.2336780291716363,0.9827077155381175,1.1058094632193922,Chihuahua,2020-06-30
2020-06-01,1.0599202675217776,1.0515804862320146,0.8853906989050248,1.2544348073553009,0.9787016391726908,1.0999326671004002,Chihuahua,2020-06-30
2020-06-02,1.0576590908824852,1.0505068992926045,0.891227658735846,1.2504687816231521,0.9759213486002477,1.0993624705285228,Chihuahua,2020-06-30
2020-06-03,1.0559965337426627,1.049080844050704,0.8899111505216436,1.2535242801850703,0.9789484460755444,1.1005891792810674,Chihuahua,2020-06-30
2020-06-04,1.0562435197026863,1.0507202572059704,0.8861068232424474,1.2549823558391968,0.9840057251235873,1.105783959186271,Chihuahua,2020-06-30
2020-06-05,1.055598716692286,1.0503533048984712,0.8804667383090595,1.2468233285036587,0.9873738681932641,1.1105813544068934,Chihuahua,2020-06-30
2020-06-06,1.0565682800637752,1.050904722802695,0.876046783120053,1.2556212756900906,0.982543930511352,1.1039830586671924,Chihuahua,2020-06-30
2020-06-07,1.0582079876244463,1.0534794731090127,0.8838193954347544,1.2668816133232983,0.9851898738663905,1.1073612611222872,Chihuahua,2020-06-30
2020-06-08,1.0590517228069596,1.0533583410041536,0.8903878460997027,1.2792238292155913,0.9815380318000497,1.1090700295588682,Chihuahua,2020-06-30
2020-06-09,1.0586368881869632,1.0523525672413365,0.8732319521905378,1.2583351982064441,0.9756078104827072,1.1034973342348582,Chihuahua,2020-06-30
2020-06-10,1.0591087864956223,1.053172551896481,0.8760490086761736,1.2612154730593559,0.9895715814661745,1.1156843942266588,Chihuahua,2020-06-30
2020-06-11,1.0617927426128018,1.053586827399655,0.86802737854065,1.2556169597689137,0.986816621765731,1.114323129033583,Chihuahua,2020-06-30
2020-06-12,1.0612607763498878,1.0545594577577027,0.8676983026019534,1.2556250196116456,0.9908049421810665,1.119486046001323,Chihuahua,2020-06-30
2020-06-13,1.0587808563130519,1.0546787441664436,0.8661612738990516,1.2640656110115864,0.9881142065383867,1.1185398137750362,Chihuahua,2020-06-30
2020-06-14,1.0582026734484167,1.054593317522511,0.8660805574981398,1.2774380864728465,0.9787961540958737,1.1131089743720135,Chihuahua,2020-06-30
2020-06-15,1.058098333324502,1.0546704004187917,0.8504667450325457,1.2768566173281166,0.9851456285049407,1.1206876888345574,Chihuahua,2020-06-30
2020-06-16,1.0580381636165412,1.0553374753949667,0.8401568371573426,1.2725108888316623,0.980702357923726,1.1196369444773109,Chihuahua,2020-06-30
2020-06-17,1.0567132677074023,1.0539138236274106,0.825836732852245,1.2775211941762377,0.9775679775189818,1.1188371198722828,Chihuahua,2020-06-30
2020-06-18,1.05836081891951,1.0554206759696336,0.8387655864046174,1.2945821309700771,0.9808123770823285,1.125141893204248,Chihuahua,2020-06-30
2020-06-19,1.0589734558020163,1.0556896624272616,0.8370229832482631,1.3085836433033922,0.9955983987567706,1.143331250755979,Chihuahua,2020-06-30
2020-06-20,1.058805923690065,1.0551819866097234,0.8107635655305496,1.2942925475771452,0.9821815556395628,1.1324730190686045,Chihuahua,2020-06-30
2020-06-21,1.0585647246496999,1.0551505652173399,0.8299314751500803,1.3238912656582467,0.976632768392841,1.1285733650225678,Chihuahua,2020-06-30
2020-06-22,1.0587096721081846,1.0556297146593496,0.8148905949641133,1.3269493012193465,0.9805065704595516,1.134671534875525,Chihuahua,2020-06-30
2020-06-23,1.058054113061725,1.0570333294789984,0.7920191499508331,1.3123248523553885,0.985357122352652,1.139866026088267,Chihuahua,2020-06-30
2020-06-24,1.057635822356727,1.0556808659767207,0.7843785099351963,1.3235524331303268,0.9675035206997616,1.1205420342687327,Chihuahua,2020-06-30
2020-06-25,1.0575003112743562,1.0560117513412808,0.7763255630446231,1.320918220446567,0.9727133743859343,1.1324513670848302,Chihuahua,2020-06-30
2020-06-26,1.0579026475051636,1.055617916969429,0.7640226638281193,1.3227844947638534,0.9757034794854876,1.1310691483727047,Chihuahua,2020-06-30
2020-06-27,1.0583177361637406,1.057150840400749,0.7932926793665472,1.3552458201233317,0.978533923138272,1.138496822222101,Chihuahua,2020-06-30
2020-03-21,1.248826086650084,1.2026162956537076,0.9054977396821073,1.6606651382015454,1.0213024698153363,1.2704083849703496,Durango,2020-06-30
2020-03-22,1.2462994528363638,1.2023478289369884,0.8967929868103487,1.643755557246978,1.0212299120616757,1.267507102278366,Durango,2020-06-30
2020-03-23,1.246345881904806,1.2003652139351246,0.8920192799454174,1.6444786231941049,1.0177328888375687,1.2643138755488306,Durango,2020-06-30
2020-03-24,1.2451151552030768,1.2017540095295325,0.9052869154948612,1.6562045286751161,1.015636476722248,1.265301234599305,Durango,2020-06-30
2020-03-25,1.245075011506384,1.2032064306197994,0.8824983575786298,1.6393597935833135,1.0315509650699894,1.2773473139195481,Durango,2020-06-30
2020-03-26,1.2439458489165753,1.200872069773215,0.9064286204532747,1.6630205986707631,1.0264211125196736,1.2735662116539364,Durango,2020-06-30
2020-03-27,1.241842310530516,1.1990869097771026,0.9181006119477017,1.678764405001073,1.0137243816870356,1.2622913654248278,Durango,2020-06-30
2020-03-28,1.2405547102596235,1.2000826082399945,0.9113136277278917,1.6399222532989848,1.0140570331979362,1.2624009346997827,Durango,2020-06-30
2020-03-29,1.2391798983006492,1.1990277995456062,0.874204831923954,1.6216136564138965,1.032163856534578,1.2797432716599764,Durango,2020-06-30
2020-03-30,1.237883987769137,1.192990323733279,0.8860186350898401,1.6433865987472152,1.010279248982709,1.2593646416649042,Durango,2020-06-30
2020-03-31,1.2362607139853772,1.193748293942118,0.8955179939099027,1.6401819747195903,1.0195150656334429,1.2662658769795028,Durango,2020-06-30
2020-04-01,1.2343302561499052,1.1932738665431581,0.8772459810604489,1.6205606244665396,1.0341272606138279,1.2753430657735232,Durango,2020-06-30
2020-04-02,1.233606231477677,1.1932560137104535,0.8933580075109983,1.6308693937119685,1.0313171177202822,1.2728387742196596,Durango,2020-06-30
2020-04-03,1.2328303983176447,1.1926923961274731,0.8837058642276374,1.6208906527769413,1.0387519867991515,1.275300212264428,Durango,2020-06-30
2020-04-04,1.2330580869053995,1.1895328327418528,0.8759741660909077,1.6051193972064142,1.039344969516137,1.2728997588347515,Durango,2020-06-30
2020-04-05,1.2327347438734393,1.1906593703775799,0.8771903262484388,1.6148670244045318,1.0268984138603434,1.260289843690586,Durango,2020-06-30
2020-04-06,1.2324360063993949,1.1875307231202048,0.9251261298384694,1.662591235704304,1.025927906288095,1.2532358253540719,Durango,2020-06-30
2020-04-07,1.230285666143803,1.1867489914744365,0.9173278146976159,1.6323817917647183,1.0154269557277533,1.2427058554795776,Durango,2020-06-30
2020-04-08,1.227552291868152,1.1875914886088719,0.8885761805763839,1.5962318453392013,1.0344358357168066,1.2578798231256085,Durango,2020-06-30
2020-04-09,1.2269968770231936,1.1849576520722813,0.9189261624809044,1.6256950007174344,1.032394164295904,1.2601900812857838,Durango,2020-06-30
2020-04-10,1.2256928496775104,1.1860497477727208,0.8734961513022766,1.569465654505207,1.0266170425213756,1.2520353352799727,Durango,2020-06-30
2020-04-11,1.2240482485534039,1.1837510584847846,0.8650982772871568,1.5631959955423804,1.034683728148607,1.261529539150828,Durango,2020-06-30
2020-04-12,1.2210894091756417,1.183129186902247,0.9066997717179268,1.589079804839912,1.031003958686703,1.2535478033842018,Durango,2020-06-30
2020-04-13,1.2185147384578705,1.1824427703259004,0.8856741635062975,1.5507688158633681,1.0339859272199876,1.2537787094244661,Durango,2020-06-30
2020-04-14,1.2177615505812458,1.1800600906397531,0.9217213863220313,1.6001480792263556,1.0215212622777403,1.2427555519496412,Durango,2020-06-30
2020-04-15,1.2150480754350084,1.1800307225500521,0.9264912425912428,1.5930157335582222,1.047074650408753,1.2678619895754464,Durango,2020-06-30
2020-04-16,1.2139998580277571,1.1796847966416686,0.9069757589017631,1.5667759113328472,1.0237660815869254,1.2438671064406763,Durango,2020-06-30
2020-04-17,1.2131644270370734,1.1796492261800158,0.9255048289751919,1.5886737987195403,1.0285845602938124,1.24506617550305,Durango,2020-06-30
2020-04-18,1.2131828235302393,1.1776261289517322,0.9187118321459283,1.5743155078439588,1.0170854794083712,1.2327650061981033,Durango,2020-06-30
2020-04-19,1.2121291613178862,1.1768878577029418,0.8973182782535661,1.5524073014800317,1.02478138518135,1.2365079304985696,Durango,2020-06-30
2020-04-20,1.2119015578649033,1.1763684157225003,0.9283404806586911,1.5838230291038053,1.0495283267090358,1.2610617759398022,Durango,2020-06-30
2020-04-21,1.2104036657113044,1.174830718194448,0.9056618443646921,1.5480203668188341,1.0364473870557422,1.2443221177046855,Durango,2020-06-30
2020-04-22,1.210513796566058,1.1743830913755713,0.9031095452232639,1.5328220182569157,1.0432102129601302,1.2519976999157256,Durango,2020-06-30
2020-04-23,1.210875776949697,1.1735789902994878,0.9108526854764131,1.5259965499478814,1.0312893193599608,1.2387051429217022,Durango,2020-06-30
2020-04-24,1.2091294396563252,1.1762794255293811,0.9188858415097141,1.5519805294514886,1.035053350474767,1.2399302845320483,Durango,2020-06-30
2020-04-25,1.2088670827202235,1.1753593344196376,0.9325616886801488,1.5616759120600083,1.0286603849222125,1.232813602483271,Durango,2020-06-30
2020-04-26,1.2068575507000547,1.1739394558439433,0.9213659102922684,1.5413014474779712,1.0360956273674735,1.2410883859875266,Durango,2020-06-30
2020-04-27,1.2054951554131101,1.1723041960601785,0.929098313976226,1.5518910628643339,1.0354817199285924,1.2370067055169196,Durango,2020-06-30
2020-04-28,1.2050917249169522,1.1728138067408689,0.9197502160718785,1.53302049427232,1.0354988015717221,1.240586429410191,Durango,2020-06-30
2020-04-29,1.2045663658387191,1.1730251177281126,0.9188346161042089,1.5425420529253935,1.0300492982851168,1.2327465260175938,Durango,2020-06-30
2020-04-30,1.2061277251579998,1.1760359833227576,0.9353151766635038,1.545662697713419,1.0325805641422399,1.2370226080296798,Durango,2020-06-30
2020-05-01,1.206017195315047,1.1759476557251336,0.9217129352103894,1.537547593141702,1.0321152635992061,1.2346139631595772,Durango,2020-06-30
2020-05-02,1.205912866098547,1.177904880393601,0.9193190145705786,1.5197360826706694,1.0350828583588298,1.235290057509057,Durango,2020-06-30
2020-05-03,1.2072608712787207,1.1763033910142195,0.9395484235670905,1.5445198422987818,1.0381310340683225,1.241124139812043,Durango,2020-06-30
2020-05-04,1.208199155541826,1.1792873136658466,0.9396410636344733,1.5374373586563483,1.0424388262316604,1.243479928400612,Durango,2020-06-30
2020-05-05,1.2077475191332534,1.1791601525697089,0.9397875946476494,1.5224585377675075,1.0472878821797251,1.2426856429708755,Durango,2020-06-30
2020-05-06,1.2080787012939262,1.1826055063539584,0.935503521623217,1.5033792723465593,1.053978867646467,1.2490730336182498,Durango,2020-06-30
2020-05-07,1.2078229833655885,1.1771278065946396,0.9167503055735208,1.4850285883190997,1.0288808954532658,1.2269015207025513,Durango,2020-06-30
2020-05-08,1.2098209989297168,1.1785462580671937,0.9381626750290635,1.49684145495104,1.0356239421940097,1.2347827264253086,Durango,2020-06-30
2020-05-09,1.2102775114702198,1.1785011798038423,0.9358739736797377,1.501556547333652,1.0200022961889894,1.2206543752665915,Durango,2020-06-30
