fecha_estimacion,fecha,nuevos_mu_10,nuevos_mu_50,nuevos_mu_90,acum_mu_10,acum_mu_50,acum_mu_90,nuevos_obs_10,nuevos_obs_50,nuevos_obs_90,acum_obs_10,acum_obs_50,acum_obs_90
2021-02-10,2020-11-16,6802.529696092358,7131.92876187525,7404.137662822949,1064739.2518976931,1075698.121359006,1087649.2009508219,5561,7087,8376,972686,1071322.5,1158651
2021-02-10,2020-11-17,6978.950058890912,7271.179253417362,7564.34030682314,1071862.4577420081,1082980.4784893384,1094913.673821176,5740,7206,8582,982718,1078442,1168411
2021-02-10,2020-11-18,7131.005638732157,7406.859453354494,7711.872272991204,1079035.959952351,1090351.0138786847,1102236.7329665783,5814,7361,8751,986860,1086316.5,1172793
2021-02-10,2020-11-19,7228.743819088697,7541.204733875875,7827.307973638352,1086560.2138203676,1097902.8825305444,1110017.6197031243,5902,7476,8843,997080,1093747.5,1182888
2021-02-10,2020-11-20,7349.3885557893655,7675.269719979369,7972.492971038196,1093469.7387924574,1105590.4273815912,1117082.4515807505,5952,7589.5,8975,1003417,1101520,1189844
2021-02-10,2020-11-21,7457.704389645442,7808.725014790902,8121.25656631518,1101715.2762505824,1113408.9898855991,1125495.707891426,6138,7742,9267,1011993,1109146,1198786
2021-02-10,2020-11-22,7564.5825933509805,7947.137703176348,8273.851606986742,1109483.087001737,1121387.0719506685,1133426.4567659162,6290,7879,9339,1018923,1117068,1205465
2021-02-10,2020-11-23,7676.4698732534225,8085.6663374069885,8437.96521701,1117439.686216268,1129486.2796535862,1141590.304506782,6496,7968,9596,1026833,1125379.5,1213325
2021-02-10,2020-11-24,7778.341105457204,8223.777203297468,8609.28914464295,1125814.6989424836,1137746.3043811775,1150255.3420249561,6494,8140.5,9711,1037431,1133866,1223892
2021-02-10,2020-11-25,7903.990426806506,8363.67469890903,8810.08938549164,1133945.3588422085,1146140.705948982,1158602.0029185729,6594,8288.5,9902,1046467,1142104,1233398
2021-02-10,2020-11-26,7930.370309557699,8506.950548425672,8919.045840583658,1142410.4639285493,1154701.9485037792,1167284.703323519,6709,8382,10145,1054766,1150806,1241578
2021-02-10,2020-11-27,8070.5393296117745,8649.99569787109,9143.322937375246,1151126.5825817299,1163352.3934198632,1176360.843280472,6834,8592,10316,1064639,1159426,1251449
2021-02-10,2020-11-28,8221.298369400114,8779.848364621956,9274.231217091992,1158938.78056491,1172176.4424206193,1184452.5252608194,6714,8673,10331,1064303,1168356,1251097
2021-02-10,2020-11-29,8391.4796335481,8895.527130536793,9304.154335755515,1167493.5874211343,1181154.4988240325,1193226.7644436262,6908,8800,10515,1074190,1176980,1261143
2021-02-10,2020-11-30,8600.16215396416,9013.854945999283,9420.543096564523,1176868.1799330316,1190302.6117777638,1202843.3838363562,7049,8905.5,10551,1082521,1186062.5,1269384
2021-02-10,2020-12-01,8781.691194753184,9138.680617758027,9536.025621357676,1185756.1320152567,1199417.5006225577,1212077.89692289,7403,9074,11059,1087988,1195344.5,1275367
2021-02-10,2020-12-02,8894.495627151326,9273.114565989845,9603.968434608569,1194789.5438505164,1208614.8549714137,1221403.546255675,7334,9171.5,10914,1104280,1204284.5,1291580
2021-02-10,2020-12-03,9053.216697079095,9406.596263748106,9751.717026426137,1204934.2691173537,1217928.2584847317,1231843.0665240737,7528,9297,11170,1107163,1213946.5,1294319
2021-02-10,2020-12-04,9187.52442385118,9544.032046969247,9893.511745390768,1214182.2296031427,1227389.1346838214,1241364.9702349515,7565,9463,11380,1120648,1223777,1307786
2021-02-10,2020-12-05,9324.577341226823,9680.97128003414,10060.150914467593,1224289.2755103998,1237051.2063710275,1251644.61834198,7697,9594,11463,1136955,1233069,1324227
2021-02-10,2020-12-06,9403.789411657255,9818.290665788223,10182.090423091302,1233699.6130561016,1246928.0878315242,1261284.9865800138,7808,9685.5,11722,1141422,1242742,1328745
2021-02-10,2020-12-07,9537.260545901825,9960.057480639774,10367.494376064828,1243609.8764221359,1256872.9137023431,1271503.506763882,7970,9881.5,11942,1152819,1253030,1340351
2021-02-10,2020-12-08,9659.78192615604,10104.485091683548,10558.809941137659,1253454.9357310599,1266903.1218818012,1281676.302134197,8072,10064,12166,1161178,1262949.5,1348776
2021-02-10,2020-12-09,9779.75002576381,10252.877295803319,10766.846282582956,1263999.8743610885,1277150.4260224216,1292518.0566003388,8228,10161.5,12282,1176325,1273081.5,1363385
2021-02-10,2020-12-10,9856.505790334775,10403.034957836342,10929.113017130834,1274371.634890432,1287582.9432925968,1303354.3074905502,8276,10342,12522,1183374,1283583,1370292
